id,date,user_username,content,content_translation,image_description,extended_text,retweet_count,reply_count,like_count,quote_count,impression_count,topic,negative_score,neutral_score,positive_score,x,y
41,2023-04-06,NCiclismo,En Directo| -20km a meta| subiendo el alto de La Asturiana #Itzulia2023 https://t.co/0kqFZm8ARi,Live | -20km to the finish line | climbing the top of La Asturiana #Itzulia2023 https://t.co/0kqFZm8ARi,,Live | -20km to the finish line | climbing the top of La Asturiana #Itzulia2023 https://t.co/0kqFZm8ARi,0.0,0.0,1.0,0.0,144.0,18,0.004096736665815115,0.9028844237327576,0.09301885217428207,11.393391,8.684082
42,2023-04-06,MeridaProRoad,"#gruppocompatto with 27kms to go in stage 4 of #Itzulia2023, and Vingegaard and Izagirre sprinted hard for the bonifications. The speed has gone up considerably now. Coming up next is the La Asturiana climb. https://t.co/nyWHsg9345","#gruppocompatto with 27kms to go in stage 4 of #Itzulia2023, and Vingegaard and Izagirre sprinted hard for the bonifications. The speed has gone up considerably now. Coming up next is the La Asturiana climb. https://t.co/nyWHsg9345",,"#gruppocompatto with 27kms to go in stage 4 of #Itzulia2023, and Vingegaard and Izagirre sprinted hard for the bonifications. The speed has gone up considerably now. Coming up next is the La Asturiana climb. https://t.co/nyWHsg9345",0.0,0.0,0.0,0.0,187.0,18,0.003965915646404028,0.42506831884384155,0.5709657669067383,11.372906,8.672947
43,2023-04-06,BurgosBH,"#Itzulia2023 🇪🇦

El pelotón alcanza a la fuga antes de la subida a La Asturiana 🚀

🏁 29 km a meta ↔️ 0:25 de ventaja https://t.co/tIcVbktMfc","#Itzulia2023 🇪🇦

The peloton catches up on the run before the climb to La Asturiana 🚀

🏁 29 km to the finish line ↔️ 0:25 ahead https://t.co/tIcVbktMfc",,"#Itzulia2023 🇪🇦

The peloton catches up on the run before the climb to La Asturiana 🚀

🏁 29 km to the finish line ↔️ 0:25 ahead https://t.co/tIcVbktMfc",0.0,0.0,4.0,0.0,938.0,18,0.0076854354701936245,0.8344920873641968,0.15782243013381958,11.388595,8.702405
44,2023-04-06,SenalDeportes,"¡A por la fuga! Quedan menos de 15 km para el duro premio de segunda categoría que enfrentarán los ciclistas en la Asturiana que tendrá una extensión de 7.4 km.

Mira la #Itzulia2023 también en nuestro streaming 🖥 👉  https://t.co/REiLk94Cfh

#ElMundoRuedaXSeñal https://t.co/Zk0xDk20wl","Go for the escape! There are less than 15 km left until the tough second-category prize that cyclists will face in La Asturiana, which will have an extension of 7.4 km.

Watch the #Itzulia2023 also in our streaming 🖥 👉 https://t.co/REiLk94Cfh

#ElMundoRuedaXSeñal https://t.co/Zk0xDk20wl",,"Go for the escape! There are less than 15 km left until the tough second-category prize that cyclists will face in La Asturiana, which will have an extension of 7.4 km.

Watch the #Itzulia2023 also in our streaming 🖥 👉 https://t.co/REiLk94Cfh

#ElMundoRuedaXSeñal https://t.co/Zk0xDk20wl",2.0,0.0,13.0,0.0,1539.0,18,0.011006461456418037,0.5520277619361877,0.43696582317352295,11.35656,8.637651
45,2023-04-06,BORAhansgrohe,"🇪🇸 #Itzulia2023

We're at 40km remaining, with the gap at 2 minutes now. We've got the climb to La Asturiana still to come. https://t.co/rmS35V7W4l","🇪🇸 #Itzulia2023

We're at 40km remaining, with the gap at 2 minutes now. We've got the climb to La Asturiana still to come. https://t.co/rmS35V7W4l",,"🇪🇸 #Itzulia2023

We're at 40km remaining, with the gap at 2 minutes now. We've got the climb to La Asturiana still to come. https://t.co/rmS35V7W4l",0.0,0.0,12.0,0.0,3224.0,18,0.007917557843029499,0.8280099630355835,0.16407249867916107,11.382221,8.679554
46,2023-04-06,ladymadrizestre,"Después de mucho tiempo, después de dejar al Aspeger, hable con ese chico de color..Y odia al Asperger, porque ese Asperger quiso a la Cenicienta asturiana por lo mala que era con el propio negro, que le trataba como a un ser inferior y le llamaba salvaje y le maltrataba.","After a long time, after leaving Aspeger, I talked to that black boy... And he hates Asperger, because that Asperger loved the Asturian Cinderella because of how bad she was with the black man himself, who treated him like an inferior being and called him wild and abused him.",,"After a long time, after leaving Aspeger, I talked to that black boy... And he hates Asperger, because that Asperger loved the Asturian Cinderella because of how bad she was with the black man himself, who treated him like an inferior being and called him wild and abused him.",0.0,0.0,0.0,0.0,7.0,21,0.898310661315918,0.09520193934440613,0.006487477570772171,14.342654,5.7275224
47,2023-04-06,anitaapm_,la asturiana más guapa,The prettiest Asturian,,The prettiest Asturian,0.0,0.0,0.0,0.0,44.0,5,0.0052301278337836266,0.019728226587176323,0.9750416278839111,9.113094,4.645811
48,2023-04-06,DeliNaje_,No os lo vais a creer. Acabo de entrar a este restaurante para comer y estaban sentados Luzu y Ari comiéndose una fabada asturiana y de repente Mayichi y Fernanfloo vestidos de boxeo se han tirado a por ellos desde la barra mientras Ibai se bailaba una sevillana con Mister Jägger https://t.co/sbBBRE7fCT,You're not going to believe it. I just entered this restaurant for lunch and Luzu and Ari were sitting down eating an Asturian fabada and suddenly Mayichi and Fernanfloo in boxing clothes threw themselves after them from the bar while Ibai was dancing a Sevillana with Mister Jägger https://t.co/sbBBRE7fCT,,You're not going to believe it. I just entered this restaurant for lunch and Luzu and Ari were sitting down eating an Asturian fabada and suddenly Mayichi and Fernanfloo in boxing clothes threw themselves after them from the bar while Ibai was dancing a Sevillana with Mister Jägger https://t.co/sbBBRE7fCT,0.0,0.0,2.0,0.0,201.0,3,0.21817684173583984,0.6291982531547546,0.1526249647140503,3.0922415,9.15554
49,2023-04-06,ANGELDIAZ14,"Fuga de 5 con una ventaja de 4:15 a unos 55 km de meta: Vanhoucke, Caicedo, Tesfatsion, Barrenetxea y Joussaume. La etapa está marcada por la subida a La Asturiana que se corona a 15km de meta.
#Itzulia2023 https://t.co/0MbNZuoKJm","Escape of 5 with a 4:15 advantage about 55 km from the finish line: Vanhoucke, Caicedo, Tesfatsion, Barrenetxea and Joussaume. The stage is marked by the climb to La Asturiana, which is crowned 15 km from the finish line.
#Itzulia2023 https://t.co/0MbNZuoKJm",,"Escape of 5 with a 4:15 advantage about 55 km from the finish line: Vanhoucke, Caicedo, Tesfatsion, Barrenetxea and Joussaume. The stage is marked by the climb to La Asturiana, which is crowned 15 km from the finish line.
#Itzulia2023 https://t.co/0MbNZuoKJm",0.0,0.0,0.0,0.0,215.0,18,0.007836812175810337,0.8441532850265503,0.14800991117954254,11.368453,8.6663
50,2023-04-06,Tonifranro,Preparáivos pa que na circunscripción asturiana nun haya nengún diputáu d'izquierdes nes estatales d'esti añu. https://t.co/uP4vvQCMsW,Preparations so that there are no left-wing deputies in the Asturian constituency this year. https://t.co/uP4vvQCMsW,,Preparations so that there are no left-wing deputies in the Asturian constituency this year. https://t.co/uP4vvQCMsW,1.0,1.0,5.0,0.0,449.0,-1,0.10982456058263779,0.8447175025939941,0.04545799270272255,9.910488,3.7208395
51,2023-04-06,josesan48294983,"-Gavi es un carnicero,..
-Y el azul marino vinicius de la fabelas, un señor que baila bien.
-La central lechera señalando al de barcelona .
lo del Gua..o   Camacho a juani castillo de UD Las Palmas,con 21 añitos,pero ya estoy yo para contar un DATO.
DATO MATA RELATO MERENGUFO. https://t.co/qGdjvmYJkv","-Gavi is a butcher,..
-And the navy blue Vinicius from La Fabelas, a man who dances well.
-The dairy plant pointing to the one in Barcelona.
The thing about Gua.. o Camacho to Juani Castillo from UD Las Palmas, at 21 years old, but I'm here to tell you a FACT.
DATO MATA MERENOGUFO STORY. https://t.co/qGdjvmYJkv",,"-Gavi is a butcher,..
-And the navy blue Vinicius from La Fabelas, a man who dances well.
-The dairy plant pointing to the one in Barcelona.
The thing about Gua.. o Camacho to Juani Castillo from UD Las Palmas, at 21 years old, but I'm here to tell you a FACT.
DATO MATA MERENOGUFO STORY. https://t.co/qGdjvmYJkv",0.0,0.0,0.0,0.0,41.0,-1,0.017414385452866554,0.6765897870063782,0.30599579215049744,3.9352643,8.972835
52,2023-04-06,ladymadrizestre,"Cuando yo conocí a la Huesitos, la Huesitos era una niña y la llevaban sus padres a ese bar..,Que pasaba en ese bar, yo no sé porque vivía en Madrid, pero el. negro que fue pobre y se.caso con la loca esa de la Cenicienta asturiana sino sabe, y la niña, la Huesitos también. https://t.co/sS2C7xm0U5","When I met Huesitos, Huesitos was a girl and her parents would take her to that bar. , What was happening in that bar, I don't know why he lived in Madrid, but the black one who was poor and married the crazy one from the Asturian Cinderella if he doesn't know, and the girl, the Huesitos too. https://t.co/sS2C7xm0U5",,"When I met Huesitos, Huesitos was a girl and her parents would take her to that bar. , What was happening in that bar, I don't know why he lived in Madrid, but the black one who was poor and married the crazy one from the Asturian Cinderella if he doesn't know, and the girl, the Huesitos too. https://t.co/sS2C7xm0U5",0.0,0.0,0.0,0.0,228.0,-1,0.13352571427822113,0.8319196105003357,0.03455473482608795,3.8855834,8.894683
53,2023-04-06,ciclismofinal,"🇪🇸 #Itzulia23 Interesante que INEOS esté tirando del grupo. Quizá hoy DF Martínez vaya al ataque.

Día muy propicio para ver guerra en La Asturiana y su posterior descenso. Hay equipos, como los británicos, Bahrain o Movistar, que deberían buscarle las cosquillas a Vingegaard.","🇪🇸 #Itzulia23 Interesting that INEOS is pulling the group. Maybe today DF Martínez will go on the attack.

A very favorable day to see the war in La Asturiana and its subsequent descent. There are teams, such as the British, Bahrain or Movistar, that should tickle Vingegaard.",,"🇪🇸 #Itzulia23 Interesting that INEOS is pulling the group. Maybe today DF Martínez will go on the attack.

A very favorable day to see the war in La Asturiana and its subsequent descent. There are teams, such as the British, Bahrain or Movistar, that should tickle Vingegaard.",0.0,0.0,0.0,0.0,245.0,18,0.0075247823260724545,0.33311551809310913,0.6593596935272217,11.248026,8.957533
54,2023-04-06,Jmvaca1112,"Josep Pedrerol acaba de felicitar al árbitro por si arbitraje de ayer en el clásico. Lo considera ""impecable"". 
La central lechera ha logrado su objetivo. Los medios de comunicación deciden los partidos.","Josep Pedrerol just congratulated the referee for his refereeing yesterday in the classic. He considers it “flawless”. 
The dairy farm has achieved its objective. The media decide the parties.",,"Josep Pedrerol just congratulated the referee for his refereeing yesterday in the classic. He considers it “flawless”. 
The dairy farm has achieved its objective. The media decide the parties.",0.0,0.0,0.0,0.0,13.0,-1,0.00822977814823389,0.09238743782043457,0.8993827700614929,3.6513994,9.499301
55,2023-04-06,ignipb,Todo lo que no sea un ataque de lejos de Mikel Landa en la Asturiana para asaltar la general va a ser una verdadera decepción,Anything other than an attack from afar by Mikel Landa in La Asturiana to storm the general standings is going to be a real disappointment.,,Anything other than an attack from afar by Mikel Landa in La Asturiana to storm the general standings is going to be a real disappointment.,0.0,0.0,0.0,0.0,95.0,18,0.8883395195007324,0.10586501657962799,0.005795359145849943,11.208141,8.933457
56,2023-04-06,ondacerogijon,"La ginebra asturiana 'Orbayu Gin', reconocida a nivel internacional al ser uno de los productos galardonados con la medalla de oro de la décima edición del Concurso Internacional Anual de Bebidas Espirituosas de Berlín https://t.co/CgZbi5dZ87","The Asturian gin 'Orbayu Gin', internationally recognized as one of the products awarded the gold medal of the tenth edition of the Berlin International Annual Spirits Competition https://t.co/CgZbi5dZ87",,"The Asturian gin 'Orbayu Gin', internationally recognized as one of the products awarded the gold medal of the tenth edition of the Berlin International Annual Spirits Competition https://t.co/CgZbi5dZ87",0.0,0.0,0.0,0.0,196.0,3,0.0029937084764242172,0.26296815276145935,0.7340381145477295,10.5562,8.0794325
57,2023-04-06,sidywhite_,"Vamos juntos acelerar na Etapa 4️⃣ da #Itzulia2023 

🚩Santurtzi &gt;🏁Santurtzi 
🛣️175.7 Km
⛰️ La Asturiana (7.4 km - 6.3%)

📺 Ao vivo ⏰10:30🇧🇷 no @DSports |@DSportsBR pela @dgo_brasil |@skybrasil 
Com @sidywhite_ 🎙️ e @ltbittar 🎤 

🚴 viva o #ciclismoNoDSports 

#cycling #UCIWT https://t.co/2TPqFPoivM","Let's accelerate together in Stage 4 ️ of the #Itzulia2023 

🚩 Santurtzi > 🏁 Santurtzi 
🛣️ 175.7 Km
⛰️ La Asturiana (7.4 km - 6.3%)

📺 Live ⏰ 10:30 🇧🇷 on @DSports | @DSportsBR by @dgo_brasil | @skybrasil 
With @sidywhite_ 🎙️ and @ltbittar 🎤 

🚴 long live the #ciclismoNoDSports 

#cycling #UCIWT https://t.co/2TPqFPoivM",,"Let's accelerate together in Stage 4 ️ of the #Itzulia2023 

🚩 Santurtzi > 🏁 Santurtzi 
🛣️ 175.7 Km
⛰️ La Asturiana (7.4 km - 6.3%)

📺 Live ⏰ 10:30 🇧🇷 on @DSports | @DSportsBR by @dgo_brasil | @skybrasil 
With @sidywhite_ 🎙️ and @ltbittar 🎤 

🚴 long live the #ciclismoNoDSports 

#cycling #UCIWT https://t.co/2TPqFPoivM",0.0,3.0,15.0,0.0,397.0,18,0.011956792324781418,0.6848623752593994,0.30318084359169006,11.356593,8.668756
58,2023-04-06,josesan48294983,"No se vera en @elchiringuitotv.No hablaran de la falta de rspeto del negro a ancelloti.
esta protegido por la central lechera ,de la nacional mardrileña.
los de @radiomarca,@pedropparrado otro esbirro ni en @carrusel,@cope @estudioestadio.
Este negro no tiene educacion ningun https://t.co/f0DpISY4tD","It won't be seen on @elchiringuitotv. They won't talk about the lack of respect from blacks to Ancelloti.
It is protected by the Central Lechera, of the Madrilenian national company.
The ones from @radiomarca, @pedropparrado another minion not even in @carrusel, @cope @estudioestadio.
This black man has no education https://t.co/f0DpISY4tD",,"It won't be seen on @elchiringuitotv. They won't talk about the lack of respect from blacks to Ancelloti.
It is protected by the Central Lechera, of the Madrilenian national company.
The ones from @radiomarca, @pedropparrado another minion not even in @carrusel, @cope @estudioestadio.
This black man has no education https://t.co/f0DpISY4tD",0.0,0.0,0.0,0.0,9.0,4,0.7499353885650635,0.24090802669525146,0.009156528860330582,3.7611415,9.027127
